id	prev_image_url	prev_image_ocr_text
e229f254-f3e3-576e-80ba-b63ad0f1b5f5		
daa4f9e0-2715-54cb-84df-f1ec77d30f33		
976852c4-2e4d-58ca-94f8-74c08f0b2388		
695a04ba-ff4a-5a9e-aeab-fdc8c7ece6e1		
3c410a5d-f2f9-5ec6-83be-5182e4db927f		
5500b3bd-7552-5acc-aceb-adc261f11ace		
aae46237-b6cb-5f01-8da9-819c2b16ee00		
3359cb38-5c5c-56e5-94c8-974f29416a40		
86b56520-d68b-5a16-99db-96b90c2679e0		
f53da2a0-293d-5d58-b35f-8a604c9114d9		
8d7c112e-573f-5e6a-90ef-c0f25a52f179		
45309fd2-5b06-5a9a-9ef6-e593c45566f6		
0bffb29c-6dc3-54ef-b064-92d94e09a64b		
1cefdc7c-d587-5485-ad9c-c9cfb29168f8		
b6c0c6e5-e706-5a19-9863-deb51441c889		
e14a5b8c-7d57-503e-8e99-0e64e392a6f0		
28dd31d4-7b15-57e1-a240-3f295eec5edb		
9a014d0b-fa5c-597d-a2dc-48b2922c01ec		
194472d3-4394-5e7f-80a8-68398ff1d794		
867dfa9e-5f9a-51af-9cca-aab9c5850f80		
c6e51c59-1fc4-5ca1-9307-46375d5c5203		
a61fc46d-cf78-52f0-9fb4-510482f523c0		
4ff8517b-f34e-539d-a6c1-a314f5f883c6		
70e78072-ace7-5266-aedf-98317caec9de		
d9803a2c-a222-58f3-b157-0ec03ad0a264		
c6ea3f44-7682-5f0e-b5a6-0b5118bf201d		
76ddd723-5cb6-5c13-ad84-8f41427cf19f		
4bda38ea-0d3a-5e73-bd7b-0fe9da6a1036		
0350477b-e080-59ec-a230-0ddc41cef187		
72849527-4a45-5ccd-a24d-d16da669b444		
2b22cb3b-39a6-54ff-a723-20ee59d21cc5		
4cd961df-95f0-5124-91a5-1b8a47c86829		
78c5aa4f-fdf2-50ee-a1ba-732dbe661775		
69ebbe52-af48-5900-9279-95fe3b90a8e4		
d4ab8284-bf19-5e08-9e08-7952625543cc		
87253781-6f68-500c-a602-813e407c1796		
d8499d10-df76-570c-9bad-d7780550479e		
df530d7c-47ab-53f4-820f-3fcc7a8b58d2		
2411a364-9f2c-5d53-b346-eb68ca133bc6		
8e9df5a9-2900-5c07-9998-a480891e3129		
301d21e9-fea6-5382-9ed1-2c0d747d64a9		
977b5a79-ef4d-5ebe-96d3-a1a35aee2e39		
9eaeae49-ca0b-5b9b-a684-cca3b0c35eaf		
980d0ba6-7c15-58df-83a3-cdce8f68ff0c		
0a266a85-da7c-57c5-9b7d-ff5ca2ebe92c		
6916d3a4-619c-5f82-abbf-be5cd0d77e1d		
ac172b17-432f-594e-9c1f-14110a31b2f9		
4ea08e29-e88a-527e-9c77-ffb9acab9a40		
68b9b241-a6e0-5fd3-b6ef-4992389bc544		
047d7288-59c2-52e2-9dae-284f2edcd53f		
d5add317-127a-51d4-98cc-dff3c1c8cea5		
98b2dde8-fb9b-5804-9137-12c02334623d		
485f8957-0973-5944-b4da-873ce779ee7b		
bbea4669-c47f-5a9a-933f-9cc882cd521a		
19868612-fbbe-5e5f-86f3-1ab9be68f2ab		
f0ccef7e-740f-5f30-9d8b-4f837844e0fa		
08191a06-b136-5448-98d7-b9f17de710be		
b311e228-546f-5704-8b52-ace3442045d7		
aa484594-b59b-5ee4-8d43-cdf7891ee67e		
70016505-8d8c-5705-8aee-1f2720d3c4ce		
acd5bdcc-c6a8-5a34-9e7b-4eb4c05b06ed		
839c7f38-4c32-5938-994b-80f6d99d3557		
c7163462-eb0e-5168-8ba9-b5e7a9cfe268		
78c8d252-0e50-52c8-abe1-29c13e96956d		
08f55cce-5885-5cab-b4d7-8686321fa927		
03d10203-5714-5612-b2a4-347ac53f2de5		
92f45aaf-57e1-54d8-8f8e-8427ccb038cd		
b5b9ac3f-af2d-5d24-bf68-6d8d5b811730		
e9304e4f-e4c4-5633-9bfd-011eb181896a		
bad41360-5a61-5f44-8a4b-8b8e17d600af		
dbe131e7-b9f9-5d93-b8b0-aba694f2a400		
24a2c185-79ad-5b9c-823f-11015669a252		
b8e72733-3540-576e-b111-7d410ba27af5		
48cc7852-4146-5b16-b100-80f65d91e439		
5a87ec0e-b2e9-5007-ac71-53a660ec3aad		
9f32f64f-79a0-5eb5-bc37-0a1c2278e3ca		
622fc3ce-85d6-585e-87ce-2f1726153476		
630a3471-926f-5d1c-a9d7-f56bf7c6c8f3		
2ae3ab50-a018-5635-a4a1-8fb0a0077a1e		
2155b580-3e17-5b6a-b10b-74e078e695c1		
6f6a058f-9f4b-50d8-831b-e4aa0227eecf		
fc9be17d-f250-5a54-a0b4-c74959223f70		
407a4ae2-65d9-5b68-835a-a3c347c24371		
b3b3ce37-0210-5b61-9757-d2ed82d565dc		
9766dfea-9c5d-5092-8f80-62cdb41f9fe9		
a086e763-61c7-5aa5-81ac-ceaf2b5f08de		
74f3011c-a85c-524f-b0c3-19674eff0d2d		
662427cb-2ce2-5564-b6ad-d3557b7bcf69		
4eaf12b2-90fc-51d7-9cf3-83fb017a64de		
5b892b02-938c-5e32-9c07-58c7a8ce89d7		
0b2d7d01-a7c9-5428-adf2-d7a2c285eb37		
c4423fc9-d21b-5fe9-acdd-9ad949370b9e		
1528e20e-6386-50ee-b0e7-16359bc71f22		
9c41511b-a7c0-51f6-be9d-8f5ea9cee3b0		
230834b7-39dd-5550-a8d9-444d6b35dd03		
5d82ed29-806f-51dc-8876-1792dddf6a16		
97f09ab4-cc1e-5adf-b070-904865e3cc22		
4a62754f-f48b-5575-87cf-12e79ffd251c		
5aeea23b-a49a-5ed9-8fdd-df6f272c91cc		
06133c2a-6f61-5e90-97cc-7543374ca60f		
fe3a423a-3fa7-5e7c-a18e-83081b604321		
d9e2485d-0bc8-54dd-9c6b-81a5cc04afab		
605fda12-cefe-5e46-867b-596b971c83b8		
b660079b-dfce-562b-b260-c5ae7be09e9b		
2fc2c3e1-30dc-5eb0-b994-acd512409ec3		
ebd48f2b-8c5c-5dd3-b9df-2b5b62a9418c		
ff6fd5e2-c84a-5258-9515-84616a7668bf		
e5083ae6-c446-5080-99cb-960c434536cd		
4b9fadff-7333-5fbe-9685-4ebb20034471		
16bcc811-f58a-55df-a9cd-941732cadc33		
3fad4a31-9bf6-5bcc-bfe3-0182803d154f		
07326196-0389-5dcd-b767-afcf721b4e02		
112c6ced-9073-5888-9037-983fa0237904		
ca25f9f9-902a-5bd6-afea-8b43e5a1a355		
432a8078-9e01-50a2-a232-6bdef68a7b89		
d9612be4-0dc5-53f1-b04a-ed4f9ce783de		
8acf414c-b418-5b18-8b52-9ae3f698b08f		
5f94f7d0-9de4-53c2-b5e1-5dce009be174		
76315ff2-13c7-556b-9289-3397c5451f1e		
b9fc114f-ad7f-52f1-b719-a039984a66f3		
0e81db1c-b4d0-538b-9517-d91aa32c94a9		
832ba31e-feb6-5b19-b218-b29d04f2f516		
d3ea6da5-432f-57e1-8a1d-fece31d37f0e		
18a14f33-38b7-512e-b7e3-f9195c72161c		
ee66f726-9963-573c-b05e-48f530e3a68a		
dc0ac887-ab59-51a3-8270-3392422a5505		
a0fce6eb-0f61-52f9-85ee-cb80c2de74a5		
06b0840c-bd5e-5b64-ad01-8a746a3c1843		
df25d467-67f2-59b0-835d-169320812ccc		
5ad91b7e-afdc-5128-b68b-7255a0d5d2c9		
a6bedf0d-c3c2-5beb-b6f0-091f004e22ad	/static/crops/CAP-2023-2024-AYT-Matematik_Soru_Bankası/CAP-2023-2024-AYT-Matematik_Soru_Bankası_p0289_q04.png	6. y = f(x) fonksiyonunun grafiği aşağıda verilmiştir.  f(x) fonksiyonu d doğrusuna A(2, 3) noktasında teğettir.  g(x) = f(5 – f(x)) olduğuna göre, g'(2) değeri kaçtır?
a0f19a90-513f-5ed4-89c2-ef9d49be8d89	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0210_q06.png	ABCD dikdörtgen |AE| = 11 cm |EC| = 3 cm |DE| = 9 cm  Yukarıda verilenlere göre, |EB| = x kaç cm'dir?
38a5b945-79c4-51ba-a184-ead70de81faa	/static/crops/Orijinal-2024-Ayt-Trigonometri/Orijinal-2024-Ayt-Trigonometri_p0025_q02.png	BAC dik üçgen [AB] ⊥ [AC] [BC] ⊥ [AH] |HC| = cotα  m(ÂBH) = α olduğuna göre, |BH| uzunluğunun α türünden değeri aşağıdakilerden hangisine eşittir?
7f84289e-c7e0-547e-b6e5-037e9ee6574d	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0075_q05.png	10. ABC ve ADE ikizkenar dik üçgen $|AB|=|AC|$, $|AD|=|AE|$, $[BA] \perp [AC]$, $[DA] \perp [AE]$. $|AB|=6$ cm ve $|AD|=4$ cm dir.  Yukarıdaki verilere göre, $|AF|=x$ kaç cm dir?
d088a335-82f4-59d5-94df-aeb3895b2ec3	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0107_q04.png	6.  A, E ve D doğrusal AB // CD EF // BD [BC] açıortay |AB| = 4 cm |BD| = 12 cm  olduğuna göre, |FD| = x kaç cm'dir?
41c50ff9-33ae-5a82-9105-f43a0dd818e7	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0325_q02.png	ABC üçgen |DB| = 2 cm |DE| = |EC| = 4 cm |AD| = |AC| = 8 cm  olduğuna göre, |BE| = x kaç cm'dir?
417b1cbb-84da-5de6-9865-7327de604eac	/static/crops/2023-2024_ACİL-_AYT_Matematik_Soru_Bankası/2023-2024_ACİL-_AYT_Matematik_Soru_Bankası_p0148_q02.png	Şekildeki ABC üçgeninde, |BD| = |DC|, |AB| = 2 birim, |AC| = 1 birim olduğuna göre, sinα kaçtır?
a97f2615-30fa-5713-abea-7eda90385904	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0096_q06.png	ABC üçgen |AF| = |FE| = |EC| |BD| = |DG| = 2 ∙ |AG|  Buna göre, $\frac{A(DEFG)}{A(ABC)}$ oranı kaçtır?
64100c8e-bac2-5b64-ba76-e2bb1d1c08dd		
ed8a1533-96fb-504b-8d8b-4e60a10653d4		
f641aee4-0226-553a-bc73-2c8685e01291		
f0ce8c3c-e225-5e92-9f56-62821c2203d8	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0044_q06.png	ABC dik üçgen, BA ⊥ AC, AD ⊥ BC  |AD| = 4 birim, |BD| = 2 birim, |EC| = 5 birim  Buna göre, |AE| kaç birimdir?
6c8e41a4-0ff7-59b2-914d-9fb122377df0		
d91e2422-296f-5e25-87a6-217d30b23638		
a92b3183-b912-511d-bf81-a65e1cf399e9		
4bafad54-2e88-5b97-a69c-b8a021a4d2ca		
5214f75e-97fc-5ace-a2b5-3a35633d4dbc		
75c8acbd-44a0-56ec-b30f-3525b5dee0bd		
07d4229e-1b04-5893-9f07-bc008458b342		
d7f472e8-4dc3-575a-8919-150ba2d5c11d		
f26c0bb8-bcb5-5497-bd3a-6434cff10c59		
2cb90d7b-b0e9-5645-86b6-4589ef7a9bdf		
0ebdf0c3-5e2a-59b8-8702-1886ee522a69		
2a2c6156-ce75-59d3-9d4c-d4fdab4f0f76		
f4801fe0-9cf2-5047-8b90-14e302cb41dc		
e7471b24-3587-5aa7-a1d1-c4f4d2e5b928		
e8f64ca3-9b29-54ab-9b8b-f45488e5345c		
c762bfcb-19db-5176-b6c1-49a47f91cb34		
0e0cf489-8ca9-5629-b9dc-0f549a4403f3		
44837e40-7a18-58ac-89a8-3af77e0d622a		
a35ecddc-e99d-5ed5-bd27-f25b0088ae09		
c1b0be20-4dee-5eb3-8a28-30b048f6df25		
f62b1083-e0fb-52c7-bcaa-b80fa6a7b675		
94c3ac17-70d8-5057-89e0-6678d44cf68c		
3ba4cea2-e2ec-50de-8574-b9cb33014797		
56ca65de-0497-5aa4-a724-62e11209f696		
224f972f-c88a-539c-8a78-4e9e8f45ea34		
113d845b-10c7-5613-8b30-d5a13d132c4b		
a933e055-3522-52fb-be53-e71b6649f359		
fefa5200-6c73-58eb-ad63-96a48bd54898		
2c5e68b3-d9c1-5d60-8703-3e44bd05b939		
a71503ec-d4ae-577a-88f6-1ecf162aec32		
9e54b421-16a7-5039-8a6c-8dc6a537f62c		
9e618cb9-452e-5472-9ae5-78e113644789		
ddf0e01c-ac0b-56eb-9895-ca75003707c2		
9fb215f1-8bad-5ad9-b222-29634e2ee823		
68b67a09-c656-5f37-acc5-e2ac9e88eb39		
2f9d2b15-1602-5286-96d8-aa2632b22ca8		
c6d1d63e-7403-5057-aec7-3803eeae1bb8		
5e4ca925-ca58-5513-b6fc-d12fc0ad9c0e		
d3cd2281-1d4b-5f45-9cf7-ecf6b98af81e		
b9b68448-bc1d-5000-974c-5d785af0daee		
8da333a9-5a45-5130-92d0-c0ae80575eb8		
05931f09-87cd-5bc0-976d-6af98e774e6b		
86079ef1-9ec6-557d-8c9e-5c1f03b0851c		
844ad1ce-d573-5eda-9ff6-0e83260d10b7		
0277f387-7079-5846-83b2-4cb8619e5485		
6af8da35-6b87-5f68-83e2-b122073e80b0		
d509220d-9531-5cb8-ac98-237e406a5442		
674b80ab-1041-5d38-9b07-183be58c2ca2		
d53f5560-e3e4-5869-bef7-4f7956bc00bb		
811a77e5-29d0-5b37-b2a9-880d7129c4d3		
58b1635a-7879-5898-965a-552180a02ba1		
0514aff0-ed58-5c39-b274-0cbaf109ba38		
76cf0d5b-0b08-5746-8f8a-7f8b8d416669		
a7e0fe7f-9410-5495-9218-c5d54aae4a15		
20154066-764e-5eca-af5a-5f85fe615526		
5c2192a0-fa56-5dc7-9d5a-259f87b6b9c4		
2b0e4bc5-653c-534c-8540-67af7a6c9fa9		
6e175a29-60ef-583d-a612-873b0575bb53		
37d5e50e-d93a-56b7-84ce-4e13226be71c		
fb749b0c-d24d-5d00-a4e5-d6845b9e0b6f		
9cfe3b12-67f1-5a60-b5d9-e7f982480475		
c350c4af-cba2-58d7-9916-91145f935641		
8a3067a5-6d96-5db8-8b3f-ff957da59bee		
176dc54e-4942-5b86-a208-6bc188ded196		
f681ab3c-f9ff-5421-b1fd-ff58b9b49434		
de7dd7f9-bf3d-5800-b164-ba3587291b8a		
c729501f-f7e2-5bd2-bf09-86f6ba4044c8		
2996d051-0165-5249-bc5c-41e51cf10701		
a5c237ac-5008-54b1-a016-53e3baf6e15b		
f57e1c26-1ba3-5973-9524-f45a2e020dc6		
bd83f1e8-fa7f-5010-afcb-d0e9a18ede08		
76e25eaa-3c18-5b2f-bf25-17cb0be6f915		
0e9c3d20-66a6-5577-8f10-630164128869		
4005cd81-bae7-5fd4-a283-fecebe876f33		
6e191371-a0f4-53cb-a413-e6b04ea27d80		
b218289b-f2bf-5244-bbe9-f3538a8d37be		
0e0acaf4-d8f0-59b2-b443-aec1af6d5012		
f8439df1-16e9-5c32-9727-b1db72e08f79		
c28c16e2-ed68-578b-99ca-bc90358b5c2f		
da8f0784-124b-5ec7-85ba-301e4aa950cf		
c9c22525-ffd5-5801-b4b5-c96cba10b007		
9a080447-fb5f-517b-b0b8-6f27e36bb477		
c6567595-b123-53eb-bc6e-3d4a794b17b9		
738ead3a-4590-55e5-aa9d-ebd6115adc93		
5f5978f5-70c4-5650-bbc7-d88954370d13		
5a29d10c-770c-5bc7-a9aa-a0d43682b7ce		
c78e1f82-6793-5e52-b4e7-46e857ff68d7		
c2e816b9-4e9e-52a1-aa94-5e2dc4461feb		
a96cd946-cbaa-54a6-ad18-7f056a656b6f		
75f6124f-adf4-545d-99bf-4ed267766f4c		
18e3676b-8e8a-511d-baa8-44e1ffa6996f		
b66d395a-fa5f-5b45-b17d-14fa32bccf12		
1dfc6e6b-1d9a-5547-bb1c-e65a772cb4f9		
3dd9f650-8178-57d9-8065-ea389834d82b		
e341cd59-607a-5ad9-aefe-2511e683abd0		
f4188341-bcee-526d-9d62-ca6546c9a32d		
2c45310b-692e-506b-9ff5-0ef05ed3bad2		
00e740fb-a341-5e8c-a378-e35c7233a76a		
31aeb77c-96e8-566e-9eab-652741f841e0		
0f4573dc-3ef7-5316-8cf4-0a26f90cc128		
f4b49282-4910-5f7a-9737-bc8f84b9ac03		
4f8208fc-0e07-5f88-acb6-08498619905b		
b847b8de-83a5-59c8-a9d3-00e7aa73b7e9		
cedb5fb1-28dc-5b84-982d-83d0f500b82d		
7dcd9581-6eec-55ad-8ee9-e45bf9e1a90c		
0ea04e6c-92d1-502d-8987-eb03baa9607b		
cb84fb7d-4c79-5a7b-8b1a-8d93c0a50b22		
60844f06-da4c-5c6e-8583-0d0615859383		
a9cc07eb-9538-5e5e-ac07-5dd548fe6f5c		
11b31256-b7b2-52cc-8e0e-e173817c1d86		
b65c5dea-a1f0-58a2-950d-c6e484e57725		
40a76229-2bdc-5256-a733-236cfd9a6b91		
b4225507-28d8-5d8a-a89c-3e983ffa3328		
8444d613-c7e6-52c1-a564-64982812579e		
a82a9291-129f-5ccc-a5e6-e52e75b0e65b		
4dcbf9ae-9999-54ee-ad56-7e01bea0f279		
